288,奇跡,キセキ,コブクロ,小渕健太郎,小渕健太郎,DOCTORS 3 最強の名医(ドラマ)/主題歌
289,奇跡の地球,キセキノチキュウ,コブクロ,桑田佳祐,桑田佳祐,
290,昨日の日のワルツ,キノウノヒノワルツ,コブクロ,小渕健太郎,小渕健太郎,
291,君色,キミイロ,コブクロ,小渕健太郎,小渕健太郎,
292,君という名の翼,キミトイウナノツバサ,コブクロ,小渕健太郎,小渕健太郎,
293,君といたいのに,君といたいのに,コブクロ,小渕健太郎,小渕健太郎,
294,君になれ,キミニナレ,コブクロ,小渕健太郎,小渕健太郎,漫画『君になれ』(作:高野苺)コラボソング
295,君への主題歌,キミヘノシュダイカ,コブクロ,小渕健太郎,小渕健太郎,CM/2010冬の東京タワー/日本電波塔
296,GRAPEFRUITS DAYS,グレープフルーツデイズ,コブクロ,小渕健太郎,小渕健太郎,テーマ／めざまし天気（フジテレビ）
297,GAME,ゲーム,コブクロ,小渕健太郎,小渕健太郎,金曜ドラマ『家族の裏事情』/主題歌
298,月光,ゲッコウ,コブクロ,黒田俊介,黒田俊介,
299,恋心,コイゴコロ,コブクロ,小渕健太郎,小渕健太郎,
300,コイン,コイン,コブクロ,小渕健太郎,小渕健太郎,
301,ここから,ココカラ,コブクロ,小渕健太郎,小渕健太郎,
302,ここにしか咲かない花,ココニシカサカナイハナ,コブクロ,小渕健太郎,小渕健太郎,主題歌／瑠璃の島（ＮＴＶ系）
303,心,ココロ,コブクロ,小渕健太郎,小渕健太郎,映画「ちょっと今から仕事やめてくる」/主題歌
304,ココロの羽,ココロノハネ,コブクロ,小渕健太郎,小渕健太郎,
305,この地球の続きを,コノチキュウノツヅキヲ,コブクロ,小渕健太郎/黒田俊介,小渕健太郎/黒田俊介,大阪・関西万博 オフィシャルテーマソング
306,この指とまれ!,コノユビトマレ,コブクロ,小渕健太郎,小渕健太郎,
307,小渕君の犬のうた,コブチクンノイヌノウタ,コブクロ,小渕健太郎,小渕健太郎,
308,こんな風にして終わるもの,コンナフウニシテオワルモノ,コブクロ,Misako,Misako,
309,コンパス,コンパス,コブクロ,小渕健太郎,小渕健太郎,
310,サイ(レ)ン,サイレン,コブクロ,小渕健太郎,小渕健太郎,
311,桜,サクラ,コブクロ,小渕健太郎/黒田俊介,小渕健太郎/黒田俊介,MUSIC.JP/ミュージック・ドット・ジェイピー/CM Ns’あおい(ドラマ)/主題歌
312,Saturday,サタデイ,コブクロ,小渕健太郎,小渕健太郎,
313,Summer rain,サマーレイン,コブクロ,小渕健太郎,小渕健太郎,オープニング(1)/アニメ「クロスゲーム」
314,サヨナラ HERO,サヨナラヒーロー,コブクロ,小渕健太郎,小渕健太郎,
315,SUNRISE,サンライズ,コブクロ,小渕健太郎,小渕健太郎,
316,The Big Man's Blues,ザビックマンズブルース,コブクロ,黒田俊介,黒田俊介,
317,The Love We Make,ザラブソングウィーメイク,コブクロ,藤田千章/佐藤竹善,藤田千章/佐藤竹善,
318,しあわせのランプ,シアワセノランプ,コブクロ,玉置浩二/須藤晃,玉置浩二,
319,潮騒ドライブ,シオサイドライブ,コブクロ,小渕健太郎,小渕健太郎,
320,白雪,シラユキ,コブクロ,小渕健太郎,小渕健太郎,
321,シルエット,シルエット,コブクロ,小渕健太郎,小渕健太郎,CM/エイチ・アイ・エス
322,信呼吸,シンコキュウ,コブクロ,小渕健太郎,小渕健太郎,
323,真実の口,シンジツノクチ,コブクロ,小渕健太郎,小渕健太郎,
324,THE ONLY THING THAT LOOKS GOOD ON ME IS YOU,ジオンリーシングザットルックスグッドオンミーイズユー,コブクロ,Bryan Adams/Robert John Lange,Bryan Adams/Robert John Lange,
325,SUPERSTITION,スーパースティション,コブクロ,STEVIE WONDER,STEVIE WONDER,
326,Star Song,スターソング,コブクロ,小渕健太郎,小渕健太郎,NHK BS1「スポヂカラ!」エンディングテーマソング
327,Starting Line,スターティングライン,コブクロ,21STREETリスナーの皆さん/コブクロ,小渕健太郎/黒田俊介,イメージ/第84回高校サッカー(NTV系)
328,STAGE,ステージ,コブクロ,小渕健太郎,小渕健太郎,
329,STAY,ステイ,コブクロ,小渕健太郎,小渕健太郎,主題歌/ドラマ(日曜劇場)「官僚たちの夏」
330,STRAIGHT,スターライト,コブクロ,小渕健太郎/黒田俊介,小渕健太郎/黒田俊介,
331,SNIFF OUT!,スニッフアウト,コブクロ,小渕健太郎,小渕健太郎,
332,SPLASH,スプラッシュ,コブクロ,小渕健太郎,小渕健太郎,
333,THRILL IS GONE,スリルイズゴーン,コブクロ,Roy Hawkins/Rick Ravon Darnell,Roy Hawkins/Rick Ravon Darnell,
334,背番号1,セバンゴウイチ,コブクロ,黒田俊介,黒田俊介,
335,そしてまた恋をする,ソシテマタコイヲスル,コブクロ,小渕健太郎,小渕健太郎,
336,卒業,ソツギョウ,コブクロ,小渕健太郎/黒田俊介,小渕健太郎/黒田俊介,
337,卒業写真,ソツギョウシャシン,コブクロ,荒井由実,荒井由実,
338,そばにおいで,ソバニオイデ,コブクロ,小渕健太郎,小渕健太郎,
339,大樹の影,タイジュノカゲ,コブクロ,黒田俊介,黒田俊介,
340,待夢磨心-タイムマシン-,タイムマシン,コブクロ,小渕健太郎,小渕健太郎,
341,太陽,タイヨウ,コブクロ,小渕健太郎,小渕健太郎,
342,宝島,タカラジマ,コブクロ,小渕健太郎,小渕健太郎,
343,焚き火の様な歌,タキビノヨウナウタ,コブクロ,小渕健太郎,小渕健太郎,
344,Diary,ダイアリー,コブクロ,小渕健太郎,小渕健太郎,
345,ダイヤモンド,ダイヤモンド,コブクロ,小渕健太郎,小渕健太郎,2013ABC 夏の高校野球応援ソング
346,翼よあれが巴里の灯だ,ツバサヨアレガパリノヒダ,コブクロ,黒田俊介,黒田俊介,
347,蕾(つぼみ),ツボミ,コブクロ,小渕健太郎,小渕健太郎,主題歌/東京タワーオカンとボクと、時々、オトン(フジテレビ系 )
348,Tearless,ティアレス,コブクロ,黒田俊介,黒田俊介,
349,手紙,テガミ,コブクロ,小渕健太郎,小渕健太郎,
350,天使達の歌,テンシタチノウタ,コブクロ,小渕健太郎,小渕健太郎,CM/冬の東京タワーに行こう!/日本電波塔
351,Days,デイズ,コブクロ,小渕健太郎,小渕健太郎,
352,DESPERADO,デスペラード,コブクロ,Glenn Frey/Don Henley,Glenn Frey/Don Henley,
353,To calling of love,トゥコーリングオブユー,コブクロ,黒田俊介,黒田俊介,
354,東京の冬,トウキョウノフユ,コブクロ,小渕健太郎,小渕健太郎,
355,遠い恋のリフレイン,トオイコイノリフレイン,コブクロ,森友嵐士,森友嵐士,
356,遠まわり,トオマワリ,コブクロ,小渕健太郎,小渕健太郎,
357,時の足音,トキノアシオト,コブクロ,小渕健太郎/黒田俊介,小渕健太郎/黒田俊介,主題歌/ドラマ「オー!マイ・ガール!!」
358,tOKi meki,トキメキ,コブクロ,小渕健太郎,小渕健太郎,
359,灯ル祈リ,トモルイノリ,コブクロ,小渕健太郎,小渕健太郎/黒田俊介,カンテレ・フジテレビ系ドラマ「DIVER-特殊潜入班-」主題歌
360,Twilight,トワイライト,コブクロ,小渕健太郎,小渕健太郎,
361,永遠にともに,トワニトモニ,コブクロ,小渕健太郎,小渕健太郎,「みんなのうた」より
362,DOOR ～ The knock again ～,ドアザノックアゲイン,コブクロ,黒田俊介,黒田俊介,
363,どんな空でも,ドンナソラデモ,コブクロ,小渕健太郎,小渕健太郎,
364,何故、旅をするのだろう,ナゼタビヲスルノダロウ,コブクロ,小渕健太郎,小渕健太郎,
365,夏の雫,ナツノシズク,コブクロ,小渕健太郎,小渕健太郎,
366,虹,ニジ,コブクロ,小渕健太郎,小渕健太郎,イメージ/番組「MEET THE MUSIC」 CM/日本航空
367,願いの詩,ネガイノウタ,コブクロ,小渕健太郎,小渕健太郎,
368,NOTE,ノート,コブクロ,小渕健太郎,小渕健太郎,
369,"NO PAIN,NO GAIN feat.布袋寅泰",ノーペインノーゲインフィートホテイトモヤス,コブクロ,小渕健太郎/黒田俊介,布袋寅泰,
370,蜜蜂,ミツバチ,コブクロ,小渕健太郎,小渕健太郎,
371,hana,ハナ,コブクロ,小渕健太郎,小渕健太郎,
372,HUMMING LIFE,ハミングライフ,コブクロ,小渕健太郎,小渕健太郎,CM/新潟県選挙管理委員会「県知事選挙にみんな行こう!!キャンペーン」
373,晴々,ハレバレ,コブクロ,小渕健太郎,小渕健太郎,
374,"HELLO,NEW DAY",ハローニューデイ,コブクロ,小渕健太郎,小渕健太郎,「RIZAP KBCオーガスタゴルフトーナメント2017」/公式テーマ曲
375,バトン,バトン,コブクロ,小渕健太郎,小渕健太郎,小野薬品300周年TV?CMイメージソング
376,光,ヒカリ,コブクロ,小渕健太郎,小渕健太郎,
377,光の誓いが聴こえた日,ヒカリノチカイガキコエタヒ,コブクロ,小渕健太郎,小渕健太郎,
378,陽だまりの道,ヒダモリノミチ,コブクロ,小渕健太郎,小渕健太郎,ブラック・プレジデント(ドラマ)/主題歌
379,Pierrot,ピエロ,コブクロ,小渕健太郎,小渕健太郎,
380,Pink Prisoner,ピンクプリズナー,コブクロ,奥田民生,奥田民生,
381,2人,フタリ,コブクロ,小渕健太郎,小渕健太郎,
382,Fragile mind,フラジールマインド,コブクロ,小渕健太郎,小渕健太郎,
383,Flag,フラッグ,コブクロ,小渕健太郎,小渕健太郎,
384,FREEDOM TRAIN,フリーダムトレイン,コブクロ,小渕健太郎,小渕健太郎,
385,Blue Bird,ブルーバード,コブクロ,小渕健太郎,小渕健太郎,バクマン。
386,blue blue,ブルーブルー,コブクロ,小渕健太郎,小渕健太郎,
387,BEST FRIEND,ベストフレンド,コブクロ,小渕健太郎,小渕健太郎,
388,ベテルギウス,ベテルギウス,コブクロ,小渕健太郎,小渕健太郎,
389,Bell,ベル,コブクロ,小渕健太郎,小渕健太郎,
390,Holy Snowy Night,ハーリースノーウィーナイト,コブクロ,小渕健太郎,小渕健太郎,
391,星が綺麗な夜でした,ホシガキレイナヨルデシタ,コブクロ,小渕健太郎,小渕健太郎,-
392,WHITE DAYS,ホワイトデイズ,コブクロ,小渕健太郎,小渕健太郎,主題歌/映画「銀色のシーズン」
393,WHAT A WONDERFUL WORLD,ワットアワンダフルワールド,コブクロ,George David Weiss/Robert Thiele,George David Weiss/Robert Thiele,
394,ボーイズ・オン・ザ・ラン,ボーイズオンザラン,コブクロ,馬場俊英,馬場俊英,
395,まーだだよ,マーダダヨ,コブクロ,小渕健太郎,小渕健太郎,
396,毎朝、ボクの横にいて。‐Sweet drip mix‐,マイアサボクノヨコニイテスウィートドリップスミックス,コブクロ,所ジョージ,所ジョージ,
397,三日月,ミカヅキ,コブクロ,絢香,絢香/西尾芳彦,
398,miss you,ミスユー,コブクロ,小渕健太郎,小渕健太郎,科捜研の女(ドラマ)/主題歌
399,水面の蝶,ミナモノチョウ,コブクロ,小渕健太郎,小渕健太郎,
400,未来,ミライ,コブクロ,小渕健太郎,小渕健太郎/黒田俊介,orange-オレンジ-(映画)/主題歌
401,未来切手,ミライキッテ,コブクロ,小渕健太郎,小渕健太郎,
402,未来への帰り道,ミライヘノカエリミチ,コブクロ,小渕健太郎,小渕健太郎,ＣＭ／ＤＥＮＰＯ１１５／西日本電信電話
403,Million Films,ミリオンフィルムス,コブクロ,小渕健太郎,小渕健太郎,
404,memory,メモリー,コブクロ,小渕健太郎,小渕健太郎,
405,もうひとつの土曜日,モウヒトツノニドヨウビ,コブクロ,浜田省吾,浜田省吾,
406,モノクローム,モノクローム,コブクロ,小渕健太郎,小渕健太郎,
407,YOU,ユー,コブクロ,小渕健太郎,小渕健太郎,
408,夕紅,ユウベニ,コブクロ,小渕健太郎,小渕健太郎,
409,雪の降らない街,ユキノフラナイマチ,コブクロ,小渕健太郎,小渕健太郎,
410,ゆらゆら,ユラユラ,コブクロ,小渕健太郎,小渕健太郎,
411,42.195km,ヨンジュウニテンイチキュウゴキロ,コブクロ,小渕健太郎,小渕健太郎,
412,Rising,ライジング,コブクロ,黒田俊介,黒田俊介,
413,LIFE,ライフ,コブクロ,小渕健太郎,小渕健太郎,
414,LIFE GOES ON,ライフゴーズオン,コブクロ,黒田俊介,黒田俊介,
415,LAYLA,レイラ,コブクロ,Eric Patrick Clapton/Jim Gordon,Eric Patrick Clapton/Jim Gordon,
416,LOVER'S SURF,ラバーズサーフ,コブクロ,小渕健太郎,小渕健太郎,
417,Lovin' you,ラヴィンユー,コブクロ,渡辺美里,岡村靖幸,
418,Lullaby,ララバイ,コブクロ,小渕健太郎,小渕健太郎/黒田俊介,
419,流星,リュウセイ,コブクロ,小渕健太郎,小渕健太郎,流れ星(ドラマ)/主題歌
420,両忘,リョウボウ,コブクロ,小渕健太郎,小渕健太郎,
421,Ring,リング,コブクロ,小渕健太郎,小渕健太郎,
422,リンゴの花,リンゴノハナ,コブクロ,小渕健太郎,小渕健太郎,
423,ルルル,ルルル,コブクロ,小渕健太郎,小渕健太郎,
424,恋愛観測,レンアイカンソク,コブクロ,小渕健太郎,小渕健太郎,
425,六等星,ロクトウセイ,コブクロ,小渕健太郎,小渕健太郎,
426,露光,ロコウ,コブクロ,小渕健太郎,小渕健太郎,
427,忘れてはいけないもの,ワスレテハイケナイモノ,コブクロ,小渕健太郎,小渕健太郎,
428,轍-わだち-,ワダチ,コブクロ,小渕健太郎,小渕健太郎,
429,One Song From Two Hearts,ワンソングフロムトゥハーツ,コブクロ,小渕健太郎,小渕健太郎/黒田俊介,
430,ONE TIMES ONE,ワンタイムズワン,コブクロ,小渕健太郎,小渕健太郎,アサヒもぎたて CMソング
431,愛言葉,アイコトバ,いきものがかり,山下穂尊,山下穂尊,
432,アイデンティティ,アイデンティティ,いきものがかり,水野良樹,水野良樹,Yakult「ミルミル」/CM
433,会いにいくよ,アイニイクヨ,いきものがかり,水野良樹,水野良樹,
434,蒼い舟,アオイフネ,いきものがかり,山下穂尊,山下穂尊,
435,赤いかさ,アカイカサ,いきものがかり,水野良樹,水野良樹,
436,茜色の約束,アカネイロノソラ,いきものがかり,水野良樹,水野良樹,CM/AU LISMO/KDDI
437,あしたのそら,アシタノソラ,いきものがかり,山下穂尊,山下穂尊,
438,明日ハレルカナ,アシタハレルカナ,いきものがかり,山下穂尊,山下穂尊,
439,明日へ向かう帰り道,アシタヘムカウカエリミチ,いきものがかり,山下穂尊,山下穂尊,
440,あなた,アナタ,いきものがかり,水野良樹,水野良樹,日本テレビ系「7daysTV かぞくって、なんだ。」キャンペーン/TM
441,あなたは,アナタハ,いきものがかり,吉岡聖恵,吉岡聖恵,
442,甘い苦い時間,アマイニガイジカン,いきものがかり,山下穂尊,山下穂尊,
443,ありがとう,アリガトウ,いきものがかり,水野良樹,水野良樹,ゲゲゲの女房(ドラマ)/主題歌
444,歩いていこう,アルイテイコウ,いきものがかり,水野良樹,水野良樹,木曜ドラマ9『ランナウェイ～愛する君のために』/主題歌
445,生きる,イキル,いきものがかり,水野良樹,水野良樹,『100日後に死ぬワニ』テーマソング
446,いこう,イコウ,いきものがかり,山下穂尊,山下穂尊,
447,1 2 3～恋がはじまる～,イチニサンコイガハジマル,いきものがかり,水野良樹,水野良樹,
448,いつだって僕らは,イツダッテボクラハ,いきものがかり,山下穂尊,山下穂尊,CM/ユーキャン
449,今走り出せば,イマハシリダセバ,いきものがかり,山下穂尊,山下穂尊,CM/代々木ゼミナール
450,いろはにほへと,イロハニホヘト,いきものがかり,山下穂尊,山下穂尊,
451,WE DO,ウィードゥ,いきものがかり,水野良樹,水野良樹,
452,うるわしきひと,ウルワシキヒト,いきものがかり,水野良樹,水野良樹,CM/アクエリアスシリーズ/日本コカコーラ
453,YELL,エール,いきものがかり,水野良樹,水野良樹,全国学校音楽コンクール中学校の部課題曲(NHK)みんなのうた(NHK)
454,ええじゃないか,エエジャナイカ,いきものがかり,水野良樹,水野良樹,
455,笑顔,エガオ,いきものがかり,水野良樹,水野良樹,劇場版ポケットモンスター ベストウイッシュ「神速のゲノセクト ミュウツー覚醒(アニメ映画)/主題歌
456,おもいでのすきま,オモイデノスキマ,いきものがかり,山下穂尊,山下穂尊,
457,おやすみ,オヤスミ,いきものがかり,水野良樹,水野良樹,
458,オリオン,オリオン,いきものがかり,山下穂尊,山下穂尊,
459,帰りたくなったよ,カエリタクナッタヨ,いきものがかり,水野良樹,水野良樹,主題歌/映画「砂時計」(東宝)
460,かげぼうし,カゲボウシ,いきものがかり,山下穂尊,山下穂尊,
461,陽炎,カゲロウ,いきものがかり,水野良樹,水野良樹,
462,風が吹いている,カゼガフイテイル,いきものがかり,水野良樹,水野良樹,
463,風乞うて花揺れる,カゼコウテハナユレル,いきものがかり,山下穂尊,山下穂尊,
464,風と未来,カゼトミライ,いきものがかり,山下穂尊,山下穂尊,CM/セレナ/日産自動車
465,風に吹かれて,カゼニフカレテ,いきものがかり,宮本浩次,宮本浩次,
466,からくり,カラクリ,いきものがかり,水野良樹,水野良樹,
467,KISS KISS BANG BANG,キスキスバンバン,いきものがかり,水野良樹,水野良樹,
468,季節,キセツ,いきものがかり,山下穂尊,山下穂尊,
469,気まぐれロマンティック,キマグレロマンティック,いきものがかり,水野良樹,水野良樹,主題歌/ドラマ「セレブと貧乏太郎」
470,キミがいる,キミガイル,いきものがかり,吉岡聖恵,吉岡聖恵,ホタルノヒカリ2(ドラマ)/主題歌
471,君と歩いた季節,キミトアルイタキセツ,いきものがかり,水野良樹,水野良樹,
472,きみへの愛を言葉にするんだ,キミヘノアイヲコトバニスルンダ,いきものがかり,水野良樹,水野良樹,
473,KIRA★KIRA★TRAIN,キラキラトレイン,いきものがかり,水野良樹,水野良樹,テーマ/FRIEND-SHIP PROJECT(テレビ東京)
474,きらきらにひかる,キラキラニヒカル,いきものがかり,水野良樹,水野良樹,テレビ朝日系木曜ドラマ『未解決の女 警視庁文書捜査官』主題歌
475,キラリ,キラリ,いきものがかり,水野良樹,水野良樹,
476,くちづけ,クチヅケ,いきものがかり,山下穂尊,山下穂尊,
477,口笛にかわるまで,クチブエニカワルマデ,いきものがかり,吉岡聖恵,吉岡聖恵,フジテレビ「痛快TV スカッとジャパン」 コーナーテーマソング
478,Good Morning,グッドモーニング,いきものがかり,水野良樹,水野良樹,
479,GET CRAZY!-秋 mix version-,ゲットクレイジーアキミックスバージョン,いきものがかり,中山加奈子,奥居香,
480,恋跡,コイアト,いきものがかり,山下穂尊,山下穂尊,
481,恋詩(こいうた),コイウタ,いきものがかり,山下穂尊,山下穂尊,
482,コイスルオトメ,コイスルオトメ,いきものがかり,水野良樹,水野良樹,エンディング/恋愛部活(NTV系) 音楽戦士MUSIC FIGHTERより(NTV系)
483,心の花を咲かせよう,ココロノハナヲサカセヨウ,いきものがかり,山下穂尊,山下穂尊,イメージ/イベント「第87回全国高校サッカー選手権大会(応援歌)」
484,心一つあるがまま,ココロヒトツアルガママ,いきものがかり,山下穂尊,山下穂尊,
485,秋桜,コスモス,いきものがかり,山下穂尊,山下穂尊,
486,GOLDEN GIRL,ゴールデンガール,いきものがかり,吉岡聖恵,吉岡聖恵,女はそれを許さない(ドラマ)/主題歌
487,最後の放課後,サイゴノホウカゴ,いきものがかり,山下穂尊,山下穂尊,
488,SAKURA,サクラ,いきものがかり,水野良樹,水野良樹,ＣＭ／ＤＥＮＰＯ　１１５／テルウェル東日本
489,さよなら青春,サヨナラセイシュン,いきものがかり,水野良樹,水野良樹,
490,しゃりらりあ,シャリラリア,いきものがかり,水野良樹,水野良樹,
491,白いダイアリー,シロイダイアリー,いきものがかり,吉岡聖恵,吉岡聖恵,
492,SING!,シング,いきものがかり,水野良樹,水野良樹,「めざましテレビ」テーマソング
493,ジャンプ!,ジャンプ,いきものがかり,水野良樹,水野良樹,
494,じょいふる,ジョイフル,いきものがかり,水野良樹,水野良樹,CM/ポッキーシリーズ/江崎グリコ
495,Sweet! Sweet! Music!,スイーツスイーツミュージック,いきものがかり,山下穂尊,山下穂尊,
496,STAR LIGHT JOURNEY,スターライトジャーニー,いきものがかり,水野良樹,水野良樹,AbemaTVオリジナル恋愛リアリティーショー 「こじらせ森の美女」主題歌
497,SNOW AGAIN,スノウアゲイン,いきものがかり,水野良樹,水野良樹,
498,スパイス・マジック,スパイスマジック,いきものがかり,山下穂尊,山下穂尊,CM/ケータイ小説「恋するコンビニ」/ゴマブックス
499,スピカ～あなたがいるということ～,スピカアナタガイルトイウコト,いきものがかり,山下穂尊,山下穂尊,
500,スピリッツ,スピリッツ,いきものがかり,水野良樹,水野良樹,元気を日本に日本プロ野球2010より(NTV系)
501,青春のとびら,セイシュンノトビラ,いきものがかり,水野良樹,水野良樹,テーマ/モンスターハウス(日本語吹き替え版)
502,青春ライン,セイシュンライン,いきものがかり,水野良樹,水野良樹,オープニング/おおきく振りかぶって
503,センチメンタル・ボーイフレンド,センチメンタルボーイフレンド,いきものがかり,水野良樹,水野良樹,
504,卒業写真,ソツギョウシャシン,いきものがかり,荒井由実,荒井由実,
505,ソプラノ,ソプラノ,いきものがかり,山下穂尊,山下穂尊,
506,太陽,タイヨウ,いきものがかり,いきものがかり,いきものがかり,JA共済「ささエール」CMソング
507,タユムコトナキナガレノナカデ,タユムコトナキナガレノナカデ,いきものがかり,山下穂尊,山下穂尊,
508,チキンソング,チキンソング,いきものがかり,吉岡聖恵,吉岡聖恵,
509,ちこくしちゃうよ,チコクシチャウヨ,いきものがかり,山下穂尊/吉岡聖恵,山下穂尊,
510,月とあたしと冷蔵庫,ツキトアタシトレイゾウコ,いきものがかり,山下穂尊/吉岡聖恵,山下穂尊,
511,月夜恋風,ツキヨコイカゼ,いきものがかり,山下穂尊,山下穂尊,
512,TSUZUKU,ツズク,いきものがかり,水野良樹,水野良樹,映画『100日間生きたワニ』主題歌
513,翼,ツバサ,いきものがかり,山下穂尊,山下穂尊,
514,てのひらの音,テノヒラノオト,いきものがかり,山下穂尊,山下穂尊,
515,東京,トウキョウ,いきものがかり,吉岡聖恵,吉岡聖恵,
516,東京猿物語,トウキョウサルモノガタリ,いきものがかり,水野良樹,水野良樹,
517,時をかける少女,トキヲカケルショウジョ,いきものがかり,松任谷由実,松任谷由実,
518,try again,トライアゲイン,いきものがかり,山下穂尊,山下穂尊,
519,なくもんか,ナクモンカ,いきものがかり,水野良樹,水野良樹,主題歌/なくもんか(東宝)
520,夏色惑星,ナツイロワクセイ,いきものがかり,山下穂尊,山下穂尊,
521,夏・コイ,ナツコイ,いきものがかり,山下穂尊,山下穂尊,
522,夏空グラフィティ,ナツゾラグラフィティ,いきものがかり,水野良樹,水野良樹,CM/アクエリアスビタミンガード/日本コカ・コーラ
523,涙がきえるなら,ナミダガキエルナラ,いきものがかり,吉岡聖恵/山下穂尊,吉岡聖恵/水野良樹,NEWS23(2014年3.31～)/ED
524,なんで,ナンデ,いきものがかり,水野良樹,水野良樹,
525,虹,ニジ,いきものがかり,山下穂尊,山下穂尊,ヤマザキ『ランチパック』/CM
526,ニセモノ,ニセモノ,いきものがかり,山下穂尊,山下穂尊,
527,NEW WORLD MUSIC,ニューワールドミュージック,いきものがかり,水野良樹,水野良樹,
528,二輪花,ニリンカ,いきものがかり,山下穂尊,山下穂尊,
529,ぬくもり,ヌクモリ,いきものがかり,山下穂尊,山下穂尊,
530,熱情のスペクトラム,ネツジョウノスペクトラム,いきものがかり,水野良樹,水野良樹,七つの大罪(アニメ)/OP
531,残り風,ノコリカゼ,いきものがかり,山下穂尊,山下穂尊,主題歌/ゲーム(DS)「BLEACH The 3rd Phantom」
532,ノスタルジア,ノスタルジア,いきものがかり,水野良樹,水野良樹,CM/レコチョクフルCMソング/レコチョク CM/DAMうたフルCMソング/第一興商 テーマ/時をかける少女
533,How to make it,ハウトゥーメイクイット,いきものがかり,山下穂尊,山下穂尊,
534,ハジマリノウタ～遠い空澄んで～,ハジマリノウタトオイソラスンデ,いきものがかり,山下穂尊,山下穂尊,
535,Happy Smile Again,ハッピースマイルアゲイン,いきものがかり,水野良樹,水野良樹,テーマ/番組「スタジオパークからこんにちは」(NHK)
536,花は桜 君は美し,ハナハサクラキミハウツクシ,いきものがかり,水野良樹,水野良樹,CM/ソニー・エリクソン携帯電話/ソニー・エリクソンモバイル
537,HANABI,ハナビ,いきものがかり,水野良樹,水野良樹,エンディング(7)/アニメ「BLEACH」
538,春,ハル,いきものがかり,水野良樹,水野良樹,
539,春一番,ハルイチバン,いきものがかり,穂口雄右,穂口雄右,
540,ハルウタ,ハルウタ,いきものがかり,山下穂尊,山下穂尊,【主題歌】名探偵コナン11人目のストライカー(東宝)
541,BAKU,バク,いきものがかり,水野良樹,水野良樹,TVアニメ「BORUTO」1月クールOP
542,ぱぱぱ～や,パパパーヤ,いきものがかり,水野良樹,水野良樹,
543,ひなげし,ヒナゲシ,いきものがかり,山下穂尊,山下穂尊,
544,ふたり,フタリ,いきものがかり,水野良樹,水野良樹,主題歌/ドラマ「ぼくの妹」
545,ブルーバード,ブルーバード,いきものがかり,水野良樹,水野良樹,オープニング(3)/アニメ「NARUTO-ナルト-疾風伝」 CM/ジョイサウンド着うた/エクシング
546,プギウギ,プギウギ,いきものがかり,水野良樹,水野良樹,
547,プラネタリウム,プラネタリウム,いきものがかり,水野良樹,水野良樹,主題歌/ドラマ(ドラマ8)「キャットストリート(NHK)
548,地球(ほし),ホシ,いきものがかり,山下穂尊,山下穂尊,
549,ホタルノヒカリ,ホタルノヒカリ,いきものがかり,水野良樹,水野良樹,オープニング(5)/アニメ「NARUTO-ナルト-疾風伝」 エンディング(1)/アニメ「NARUTO-ナルト-少年篇」
550,ホットミルク,ホットミルク,いきものがかり,山下穂尊/水野良樹,山下穂尊,
551,ホントウノヒビ,ホントウノヒビ,いきものがかり,山下穂尊,山下穂尊,
552,僕はここにいる,ボクハココニイル,いきものがかり,吉岡聖恵,吉岡聖恵,主題歌/映画「わんこTHE MOVIE 2(めざましテレビ)」
553,ぼくらのゆめ,ボクラノユメ,いきものがかり,水野良樹,水野良樹,
554,マイサンシャインストーリー,マイサンシャインストーリー,いきものがかり,山下穂尊,山下穂尊,
555,マイステージ,マイステージ,いきものがかり,山下穂尊,山下穂尊,
556,my rain,マイレイン,いきものがかり,山下穂尊,山下穂尊,
557,真夏のエレジー,マナツノエレジー,いきものがかり,水野良樹,水野良樹,
558,真昼の月,マヒルノツキ,いきものがかり,山下穂尊,山下穂尊,
559,幻,マボロシ,いきものがかり,山下穂尊,山下穂尊,
560,@miso soup,ミソスープ,いきものがかり,山下穂尊,山下穂尊,
561,未来予想図II,ミライヨソウズツー,いきものがかり,吉田美和,吉田美和,
562,未来惑星,ミライワクセイ,いきものがかり,吉岡聖恵,吉岡聖恵,
563,夢題～遠くへ～,ムダイトオクヘ,いきものがかり,山下穂尊,山下穂尊,
564,message,メッセージ,いきものがかり,山下穂尊,山下穂尊,イメージ/ゲーム(DS)「大合奏!バンドブラザーズDX」
565,もう一度その先へ,モウイチドソノサキヘ,いきものがかり,山下穂尊,山下穂尊,
566,木綿のハンカチーフ,モメンノハンカチーフ,いきものがかり,松本隆,筒美京平,
567,MONSTAR,モンスター,いきものがかり,水野良樹,水野良樹,
568,雪やまぬ夜二人,ユキヤマヌヨルフタリ,いきものがかり,山下穂尊,山下穂尊,
569,夢見台,ユメミダイ,いきものがかり,山下穂尊,山下穂尊,
570,LIFE,ライフ,いきものがかり,水野良樹,水野良樹,
571,ラストシーン,ラストシーン,いきものがかり,水野良樹,水野良樹,映画「四月は君の嘘」/主題歌
572,ラブソングはとまらないよ,ラブソングハトマラナイ,いきものがかり,水野良樹,水野良樹,カルピスウォーター/CM
573,ラブとピース!,ラブトピース,いきものがかり,水野良樹,水野良樹,遺産争族(ドラマ)/主題歌
574,流星ミラクル,リュウセイミラクル,いきものがかり,水野良樹,水野良樹,オープニング/天保異聞妖奇士(MBS系)
